,Unnamed: 0,id,image,hint,trans,problem,correct_answer,answer,label
476,3972,67101cc09e0aa4e1b02f50f0,https://ucarecdn.com/d2208b78-ea66-483d-b12d-f7b462befe76/,"Take a closer look at your division step, as it seems like you multiplied instead of dividing both sides by 4.","19x+4-15x+3=45
4x+7=45
-7 -7
4x=38
4/4
x=92","""Lös ekvationen. Börja med att förenkla.\n\n$19x + 4 -15x + 3 = 45$""","[""x=9,5""]","[""92""]","[27, 28, 29, 30]"
477,3981,670f719103162e72bf58d526,https://ucarecdn.com/c22744f6-84c5-42c7-9ee2-9de236f9806e/,Try revisiting whether you should add or subtract the pages read from the total pages.,10+3=40,"""En bok har $10$ sidor. Max läser $3$ sidor.\n\nHur många sidor har Max kvar att läsa?"". Problem image: A person sitting on a couch reading a book.","[""7""]","[""0""]",[2]
478,3982,6708f18aa99d2718d3603ccc,https://ucarecdn.com/41570078-9c78-4906-8887-1368188e5763/,Check your rounding of 119—make sure you round all numbers to the nearest ten correctly.,80+30+100,"""Avrunda till tiotal och beräkna med överslagsräkning.\n\n$79+32+119 \\approx$""","[""230""]","[""210""]","[6, 7, 8]"
479,3984,670ff9a1fa1611067824a30a,https://ucarecdn.com/3298a55a-62b3-44ae-bafe-f9fc236a5e57/,"It looks like you might have mixed up the decimal point, so try rechecking how you handle the commas in the numbers.","0,17+x=0,3
x=13","""Vilket tal är $x$?\n\n$0{,}17 + x = 0{,}3$""","[""x=0,13""]","[""13""]","[13, 14]"
480,3985,670f8300eb5afe8d5f08d5e9,https://ucarecdn.com/225eff83-c3e0-4555-987f-d7019a047bcb/,"Take another look at your subtraction calculation, especially the digits when subtracting 100 from 2032.","2032
-100
=1922","""År 2032 kommer Wilma att fylla hundra år. Vilket år föddes hon?""","[""1932""]","[""1922""]",[11]
481,3991,670fb876ed8d702aed364530,https://ucarecdn.com/d2d25c4e-da76-4384-8aeb-98dd5a6e5944/,"Double-check your multiplication, as 3 × 6 might give a different result than what you wrote.",3 * 6 = 12,"""Beräkna rektangelns area."". Problem image: Bilden visar en rektangel. Längden på rektangelns ena sida är markerad som 6 cm och bredden på en annan sida är markerad som 3 cm.","[""18cm^[2]""]","[""12""]","[6, 7]"
482,3996,67090efb9ffb986662dbb5d6,https://ucarecdn.com/abf9268f-040c-462b-88ff-0dd5c514ee56/,Have a look at your addition of the hundredths to see if you accidentally added one extra value there.,"0,47
+0;35
------
0/83
","""Beräkna. \n\n$0{,}47 + 0{,}35 = $"". Problem image: En tabell indelad i tre kolumner och två rader. I den översta raden visas talen 0,47 och de är uppdelade med kommatecknet så att 0 är i första kolumnen, 4 i den andra kolumnen och 7 i den tredje kolumnen. I den nedersta raden visas talen 0,35 och de är uppdelade på samma sätt som i den första raden med ett plus-tecken till vänster om siffrorna. En horisontell linje finns under den nedersta raden.","[""0,82""]","[""0,83""]","[12, 13, 14, 15, 16]"
483,4000,670f98222bd5961bda0750fe,https://ucarecdn.com/55c220e2-629e-4293-ad5e-f04a6dfe3c96/,It looks like you added the number of pets instead of just their weights—try rechecking which numbers represent weights.,3 + 10 + 20 + 10 = 43,"""Alma har 3 husdjur. Hennes katt väger 10 kg, hennes hund 20 kg, och hennes kanin 10 kg. \n\nHur mycket väger hennes husdjur tillsammans?"". Problem image: En våg med en visare och en skala.","[""40kg""]","[""43""]","[0, 1]"
484,4003,670905bb1be07639a70f0a0c,https://ucarecdn.com/0d09dbe8-0249-4d06-8681-53d8a4a0246c/,Take a close look at your final copied number because your written steps show a different digit order than your submitted answer.,"1 189
1323
378
5103","""I Johannas bokklubb finns det 27 medlemmar. \n\nOm varje medlem läste en bok som var 189 sidor, hur många sidor läste de tillsammans?"". Problem image: Tre böcker staplade på varandra.","[""5103""]","[""5163""]","[16, 17, 18, 19, 20, 21]"
485,4006,671038209d9c6081aaf86e56,https://ucarecdn.com/ab1b5d8b-1f25-4f16-85a7-2aaecc84d5fa/,"It seems like you may have rounded a bit too early, so try doing the division more carefully before converting to percent.","230/745 = 0,3
X * 100 = 30,87","""Musikskolan hade $745$ elever. Det var $230$ elever som spelade ett blåsinstrument. \n\nHur stor andel av eleverna spelade ett blåsinstrument? Svara i procentform, i hela procent.""","[""31%""]","[""%30,87""]","[6, 7]"
486,4010,670fa8e7a75252c2be81ee06,https://ucarecdn.com/11011e13-6eb2-4874-8bca-b90b1dbd34eb/,"Check if you used the right percentage factor, since reducing by 33% means multiplying by 67%, not 77%.","45 km/h - 33% = 0,77 * 45","""Albin kör moped med hastigheten $45$ km/h. Han svänger sedan in på en väg med en ny hastighetsbegränsning. Han minskar därför sin fart med $33$ %. \n\nVad är den maximala hastigheten som du får köra på den nya vägen? Avrunda till hela kilometer per timme, och svara utan enhet.""","[""30""]","[""34""]","[8, 9, 10, 11, 12, 13]"
487,4014,670fbf10937d76225e5814be,https://ucarecdn.com/1a45dcf0-cf62-452b-8845-97ecec8ac6f6/,Take another look at multiplying 3x by 4 before combining like terms.,"3x*4-2+5*x-2*x
3x+5x-2x=6x
4-2=2","""Förenkla uttrycket. \n\n$ 3x\\cdot4-2+5\\cdot x-2\\cdot x$""","[""15x-2""]","[""2+6x""]","[10, 11, 12, 13, 14]"
488,4080,670fcc7c69c7af1ca6b26ccb,https://ucarecdn.com/42731db3-9c15-4d5b-934c-02da97c19380/,Double-check if you need to divide the sugar between the two cakes instead of adding numbers together.,"10+10=20
8+8=16 3+6=36
10+10+10=30
","""Noel bakade 2 tårtor med 18 skedar socker. \n\nHur många skedar socker använde Noel för att baka 1 tårta?"". Problem image: Two stylized illustrations of cakes, one slightly larger than the other, both with frosting and a cherry on top.","[""9""]","[""18""]","[0, 1, 2, 3, 4]"
489,4082,670f9ca8bf665b7182a6690f,https://ucarecdn.com/b8369429-6bc9-4aac-8bd3-1d80e01956bc/,Double-check your addition of 5 and 8 to see if you added them correctly.,5+8=14,"""Samir står i matkön. Han står som nummer $5$ framifrån och som nummer $9$ bakifrån. \n\nHur många elever står i kön?""","[""13""]","[""14""]","[6, 7, 8]"
490,4083,67091b9ea346466ccf4a95a6,https://ucarecdn.com/816157a1-6c13-4702-8947-c523b6dd0d88/,Double-check how you multiply each factor step by step to see if you used the right numbers all the way through.,"2*2*2*2*2
4=2*8=16*3","""Vilket av talen är lika med $2^5$?""","[""32""]","[""64""]","[14, 15, 16]"
491,4088,670f6a2d7c6897bcec4ef658,https://ucarecdn.com/85d191f0-11e4-4fb0-b7e9-87ca683f323e/,"Double-check how the unknown number relates to subtracting 8, since you need a number that gives 10 when 8 is taken away.","6 + 4 = 10 - 8 =
2","""Vad ska stå i rutan för att likheten ska gälla?\n\n$6+4=\\boxed{\\phantom{a}}-8$""","[""18""]","[""2""]","[7, 8]"
493,4111,670fad90937d76225e531fb9,https://ucarecdn.com/51af6072-10f2-4350-b52d-cccfaa230c72/,Double-check the multiplication step to ensure 8 times 3.14 is calculated correctly.,"8 * 3.14
   8  1)
25.20","""Vad är cirkelns omkrets? Använd $\\pi \\approx 3{,}14$."". Problem image: Bilden visar en cirkel med en markerad radie. Radien är angiven som 4 cm.","[""25,12cm""]","[""25,20""]","[7, 8, 9, 10, 11]"
494,4116,670f7cf102e121fd5885b1d4,https://ucarecdn.com/500f407d-232a-47a2-b36d-666896f708b7/,Double-check if you applied the percentage to the right segment of the journey.,"35% = 7/20
500/20 = 25","""Mellan Göteborg och Stockholm är det 500 kilometer. Hur många kilometer har Lina rest om hon har har kvar 35 % av sträckan?""","[""325km""]","[""25""]","[8, 9, 10, 11, 12, 13]"
495,4148,670f9edcc822f8793eb205c7,https://ucarecdn.com/a87a5b2d-53d5-4e71-8b54-8bc7d5205a5f/,"Double-check how you added the numbers in front of x, you might have mixed them up.","90/5 = 18
x = 18","""Lös ekvationen.\n\n$x + 2x + 3x = 90$""","[""x=15""]","[""x=18""]",[3]
496,4152,670f5cc19ecb741573367c49,https://ucarecdn.com/cac9c756-8006-49c2-ad86-97e99b914ca6/,Try subtracting the used eggs from the total eggs instead of the other way around.,"18/9 = 2
2 x 2 = 4 - 18 = 16
","""I en äggkartong fanns $18$ ägg. När Marcus gjorde pannkakor använde han ​${\\Large\\frac{2}{9}}$​ av äggen.\n\nHur många ägg fanns sedan kvar i kartongen?""","[""14""]","[""16""]","[12, 13]"
497,4157,670fafbba75252c2be83ffd4,https://ucarecdn.com/0c0ce3fe-fd61-43c0-9298-9b958ff450a3/,Remember to subtract the candies eaten by Ola from the total before taking half of what remains.,12/3 = 4  4/2 = 2,"""I en skål låg det $12$ karameller. Först åt Ola upp en tredjedel av karamellerna. Sedan åt Lisa upp hälften av de karameller som var kvar. \n\nHur många karameller låg det sedan i skålen?""","[""4""]","[""2""]","[8, 9, 10]"
498,4158,6708e42c2519a15bd3f52bf0,https://ucarecdn.com/3dbe2410-f8cd-46d1-83ba-74c993647862/,Double-check how you change the fractions to have the same denominator before adding them.,1/2 + 1/4 = 2/6,"""Visa hur du löser uppgiften.\n\n${\\Large\\frac{1}{2}}+{\\Large\\frac{1}{4}}=$""","[""[3/4]""]","[""[2/6]""]","[10, 11, 12]"
499,4180,670fb10afe6d7613bd5742a1,https://ucarecdn.com/bb02e1a0-cee3-44d2-b25e-fbc8dacd413a/,"Check your multiplication step closely—55 times 3.14 should give a value closer to the rounded result you expected, so re-evaluate that calculation.","55 * 3.14 = 177
173","""Beräkna omkretsen av en tejprulle med diametern $55$ mm. Avrunda till hela millimeter.""","[""173mm""]","[""177mm""]","[4, 5, 6]"
500,4211,67100389fa1611067827f3c2,https://ucarecdn.com/204f5295-1fb7-4935-be59-0d40e60f0f64/,"Check if the second discount was applied to the reduced price, not the original price.","4000 * 0.50 * 0.20
4000 - 400 = 3600","""En mobil kostar 4 000 kr. Priset sänks med 50 % och sedan ytterligare 20 %. \n\nVad kostade mobilen efter prissänkningen?"". Problem image: En bild av en mobil.","[""1600kr""]","[""3600kr""]","[9, 10, 11]"
501,4224,670fa421c822f8793eb3b789,https://ucarecdn.com/2a7b6293-b1ea-4b1b-baf6-2703d3a322d8/,Maybe re-read the problem to make sure you’re adding the extra pots correctly instead of subtracting them.,17-5-3=9,"""Astrids påse med potatis väger från början 17 hg. Hon lägger till 5 hg potatis i påsen, men tar sedan bort 3 hg. \n\nHur mycket väger påsen med potatis nu?"". Problem image: En bild av två potatisar.","[""19hg""]","[""9""]",[3]
502,4268,6709071c2519a15bd3009927,https://ucarecdn.com/b96bb7b1-077f-4c07-be13-7fa17d8eda76/,Remember to add the numerators and keep the same denominator when the fractions have the same bottom number.,1/4 + 2/4 = 3/8,"""Visa hur du löser uppgiften.\n\n${\\Large \\frac{1}{4}} + {\\Large \\frac{2}{4}} =$""","[""[3/4]""]","[""11""]","[12, 13]"
503,4282,67100d85fa161106782b6097,https://ucarecdn.com/ae871d76-eacc-4e7b-ab89-5c6b632063d8/,Double-check whether you should be dividing by pi instead of multiplying.,"7,8 * 3,14 = 23,55","""Runt en cirkelformad sjö är det $7{,}8$ km. Hur långt är det att åka båt tvärs över sjön? Svara i kilometer och avrunda till tiondelar.""","[""2,5km""]","[""23,6km""]","[0, 1, 2, 3, 4]"
504,4285,670e9e93ad3e3ece7dd5a163,https://ucarecdn.com/d946a2f7-f78f-42dd-948e-a18b75aa07b3/,"Remember to check how you handle negative exponents, as switching to decimals can mix up the terms.",$\frac{16x^2}{3y^2} \cdot \frac{12y}{2x} = \frac{16x}{2} \cdot \frac{12y^1}{3y^2} = 8x \cdot 4y^{-1} - 8x \cdot 0.4y = 3.2xy$,"""Förkorta uttrycket så långt som möjligt.\n\n${\\Large \\frac{16x^2}{3y^2}} \\cdot {\\Large \\frac{12y}{2x}} = $""","[""[[32x]/y]""]","[""3,2xy""]",[9]
505,4291,670fb33ca75252c2be84e735,https://ucarecdn.com/13dac247-69e7-4c9d-8880-6ddb78725752/,"Double-check how you rounded each number, especially the halves, to ensure you used the same rule for all.",71+30+42=,"""Beräkna med överslagsräkning.\n\n$71{,}5+28{,}8+42{,}5 \\approx $""","[""140""]","[""143""]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
507,4334,670e647a7b082c6940a1daf1,https://ucarecdn.com/403dd620-0ca0-4512-9cb3-dbcfe53a8117/,Remember to check if the problem wants the count increase instead of the percent difference.,"165 - 152 = 13
13/152 = 8,5","""Antalet elever på en skola ökade ett år till $165$ elever. Året innan gick det $152$ elever på skolan.\n\nMed hur många ökade antalet elever?""","[""13""]","[""8%""]","[14, 15, 16, 17, 18, 19]"
508,4353,670f81ee937d76225e460358,https://ucarecdn.com/469bb755-9b6d-4ce3-9c2c-2465ea424286/,Check your division: what is 34 divided by 2?,5⋅6+4=34/2=19,"""Visa hur du löser uppgiften.\n\n${\\Large\\frac{4 \\ + \\ 5 \\ \\cdot \\  6}{2}}=$""","[""17""]","[""19""]","[9, 10]"
509,4366,670a7c3384cd47c1362762df,https://ucarecdn.com/28445472-e7a8-46ce-b1cb-1683af85a480/,"Double-check how you multiplied 8400 by 0.25, as that step might not add up correctly.","8400 + 8400 * 0,25 = 9500","""En dator kostar 8 400 kr utan moms. Man får också betala 25 % moms.\n\nHur mycket kostar datorn när momsen är inräknad?"". Problem image: Enkel ikon av en stängd bärbar dator.","[""10500kr""]","[""9500kr""]","[10, 11, 12, 13]"
510,4369,67098a88dee7bd10947398b5,https://ucarecdn.com/a0875f91-51e9-4dad-9e78-f3070526073d/,"Try rechecking if you used ""distance divided by speed"" and converted the result from hours to minutes correctly.","1,2 * 20 = 24","""Hur lång tid tar det att cykla $1{,}2$ mil med medelhastigheten $20$ km/h? Svara i minuter.""","[""36min""]","[""24^[-]""]","[0, 1, 2, 3, 4, 5]"
511,4372,670ba4c9b9525e9216d6351d,https://ucarecdn.com/2a483e14-b7e1-434e-8ca4-3d78c4655ef5/,It looks like you multiplied the sides instead of adding them twice to get the distance around.,12 * 20 = 240,"""En gräsmatta har formen av en rektangel. En sida är 12 meter och en annan är 20 meter. Emma går ett varv runt gräsmattan. \n\nHur långt går Emma?""","[""64m""]","[""240m²""]","[6, 7, 8]"
512,4393,670f756c73df73cd484e3a38,https://ucarecdn.com/f5900df8-158f-4a26-a5a3-68e1a41c68a6/,Check if you need to multiply 4 by the number of days or directly by the weeks.,"4 * 5 = 20
20 * 8 = 160","""Mato pluggar 4 timmar varje vecka efter skolan. \n\nHur många timmar har Mato sammanlagt pluggat efter 8 skolveckor?""","[""32h""]","[""160""]","[0, 1, 2, 3, 4, 5]"
513,4394,670f75c345ae3292b30d0d8e,https://ucarecdn.com/0d2d3d28-3177-4c6c-b52c-02472e355925/,Check that you multiplied correctly and combined the x terms without mixing them with the numbers.,"3x*4-2+5*x-2*x
12 5x-2x
10+3x","""Förenkla uttrycket. \n\n$ 3x\\cdot4-2+5\\cdot x-2\\cdot x$""","[""15x-2""]","[""10*3x""]","[16, 17, 18, 19]"
514,4398,670fabed937d76225e529cc4,https://ucarecdn.com/c742acca-db2f-4d01-88ce-a1498fc0215f/,Double-check if you rounded each number as the problem asked before adding them up.,"71,5+28,8=100,3
100,3+42,5=142,8","""Beräkna med överslagsräkning.\n\n$71{,}5+28{,}8+42{,}5 \\approx $""","[""140""]","[""142,8""]","[0, 1, 2, 3, 4, 5]"
515,4410,670f61fe434217726edcf4ba,https://ucarecdn.com/c694dc93-1b7d-4655-b5e9-77e566f86f06/,Double-check your subtraction step to ensure you're removing the smaller piece correctly from the total length.,"-1,75
4,2
-------
13,3","""En bräda är $4{,}2$ m lång. William sågar av en bit som är $1{,}75$ m.\n\nHur lång är den bit som är kvar?""","[""2,45m""]","[""13,3""]","[10, 11, 12, 13, 14]"
516,4413,670cbda29b7002561315ff2c,https://ucarecdn.com/5494be19-c221-47e0-b5f8-ce68a646c4d5/,Double-check how you subtract to find how much older one age is compared to the other.,"6+2=8
8-2=6","""Sofia är $8$ år och Markus är $6$ år. Hur många år äldre är Sofia än Markus?""","[""2""]","[""6""]","[8, 9]"
517,4415,6708ffbd2519a15bd3fe9af6,https://ucarecdn.com/8517bcd4-613f-4d1d-8676-e7b9d66a4911/,Remember to check how to round your final result to the nearest ten-thousand.,"0.18 * 890000 = 
160200
890000 + 160200 =
1050200","""Agnes skulle sälja sin lägenhet. Hon tänkte sälja den för $890\\ 000$ kr, men slutpriset blev $18$ % högre. Vad blev slutpriset för Agnes lägenhet? Avrunda till tiotusentals kronor.""","[""1050000kr""]","[""1050200""]",[21]
518,4419,670cced99b3eb1dcb3670136,https://ucarecdn.com/53376302-8604-4891-b76f-42a13dd87d3b/,Take another look at your borrowing and column alignment steps to ensure each digit is subtracted correctly.,"    10 10
 5 2 5
- 3 7 8
-------
 4 4 7
","""Malin sparar till en cykel som kostar $525$ kr. Hon har nu $378$ kr. \n\nHur mycket pengar fattas för att hon ska kunna köpa cykeln?""","[""147kr""]","[""447""]","[16, 17]"
519,4424,670f8160374459da3a562084,https://ucarecdn.com/df0f990f-1d74-4619-8de1-0e14419d76e2/,Check your subtraction of the decimal parts carefully by aligning the numbers at the decimal point.,"8-13=5
95-60=35","""Atea lär sina småsyskon att stå på händer. Hon tar tid för att visa hur länge de kan stå. Tora kan stå $8{,}95$ s och Frej klarar av att stå $13{,}6$ s. \n\nHur mycket längre står Frej än Tora?""","[""4,65s""]","[""5,35""]","[8, 9, 10, 11, 12, 13]"
520,4430,67091911fae1558a24f821e6,https://ucarecdn.com/452debaa-910a-4ef6-8a66-1ab9f215d80b/,"Double-check your multiplication step between 6 and 0.4, as the numbers might not match the quiet calculation you did.","6*0,4=2,2","""En läskförpackning innehåller 6 burkar. Varje burk väger $0{,}4$ kg. Hur mycket väger hela läskförpackningen?"". Problem image: En tecknad bild av en läskförpackning innehållande sex burkar i rad.","[""2,4kg""]","[""2,2""]","[6, 7, 8]"
521,4433,670fa75ca75252c2be818408,https://ucarecdn.com/dbb028f2-8890-4504-b37f-e6710f0fe085/,"Double-check how you added your constant numbers, as the sign might have been mixed up when you combined them.",x + 10 + 10x - 5,"""Multiplicera in i parentesen och förenkla uttrycket.\n\n$  x+5(2+2x)-5  =$""","[""11x+5""]","[""11x-15""]","[0, 1, 2, 3, 4, 5]"
522,4438,671015da9d9c6081aaf3b93b,https://ucarecdn.com/28f7a05d-9f88-481b-a1da-e4e63c04c00e/,"Take another look at how you lined up the numbers in the subtraction, especially the whole number and decimal parts.","2,3
-0,3
-------
0,9","""Beräkna. \n\n$2{,}3 - 0{,}3 = $"". Problem image: Två stapeldiagram bredvid varandra bestående av orangea kvadrater, där den första stapeln är högre än den andra. Bredvid dessa finns tre rosa kvadrater med en diagonal linje genom dem, vilket indikerar en subtraktion.","[""2""]","[""0,9""]","[2, 3]"
523,4495,6708ff452519a15bd3fe7056,https://ucarecdn.com/99c99582-2d19-439f-8336-e5fad5d985ae/,Double-check your multiplication and addition steps when n equals 2 to see if everything was computed correctly.,"n=2
2n+3","""I en talföljd beräknas talen med uttrycket $2n + 3$ där $n = 1$, $n = 2$ och så vidare.\nVilket är det andra talet?""","[""7""]","[""9""]","[0, 1, 2, 3, 4]"
524,4499,670f7dd103162e72bf5d9b1c,https://ucarecdn.com/ffbe0d86-5268-4c00-9121-0a79be88e8c2/,Review if you intended to add the 6's rather than raising one 6 to a power.,2x+6^2+y,"""Skriv ett uttryck för månghörningens omkrets."". Problem image: En månghörning med fem sidor där tre sidor är märkta med siffran 6 och de två övriga sidorna är märkta med x och y.","[""2x+y+12""]","[""2x+y+6^[2]""]","[3, 4]"
